Tanggal & Waktu,ID Struk,Status Pembayaran,ID / Kode Outlet,Outlet,Tipe Penjualan,Kasir,No. Hp Pelanggan,Nama Pelanggan,SKU,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Penjualan Kotor,Diskon Produk,Subtotal,Diskon Transaksi,Service Charge,Pajak,Pembulatan,Poin Ditukar,Total,Metode Pembayaran,Pembayaran,Alasan Pembatalan,Catatan Transaksi,Catatan Custom Amount
17-11-2021 16:12:22,4QQQTPMN6DRWB,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Goreng - Kampung,Lalapan,1,"22,000","22,000",0,,,,,,,,,,,,
17-11-2021 15:38:49,QDDDSLM79BMRK,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Americano - Ice,Expresso Base,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
17-11-2021 15:12:22,VPPPCZ8JNBZLY,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Kribo,Lalapan,1,"15,000","15,000",0,"38,000",0,0,0,0,0,"38,000",Tunai,"38,000",,,
17-11-2021 15:12:22,VPPPCZ8JNBZLY,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Bakar,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
17-11-2021 15:12:22,VPPPCZ8JNBZLY,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Tempe Mendoan,Snack,1,"8,000","8,000",0,,,,,,,,,,,,
17-11-2021 15:07:04,BMMM2GKZNVGGV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Joglo Kopi Legit,Fancy,1,"13,000","13,000",0,"23,000",0,0,0,0,0,"23,000",Tunai,"23,000",,,
17-11-2021 15:07:04,BMMM2GKZNVGGV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
17-11-2021 15:02:40,4QQQTPMN6D74K,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Bandrek,Tradisional Drink,2,"10,000","20,000",0,"50,000",0,0,0,0,0,"50,000",Tunai,"50,000",,,
17-11-2021 15:02:40,4QQQTPMN6D74K,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Sigorsuke,Snack,1,"10,000","10,000",0,,,,,,,,,,,,
17-11-2021 15:02:40,4QQQTPMN6D74K,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Vietnam Drip,Classic,1,"10,000","10,000",0,,,,,,,,,,,,
17-11-2021 15:02:40,4QQQTPMN6D74K,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Sigorsuke,Snack,1,"10,000","10,000",0,,,,,,,,,,,,
17-11-2021 14:01:59,VPPPCZ8JNZJ8Q,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Kampung Pedas,Lalapan,1,"22,000","22,000",0,"59,000",0,0,0,0,0,"59,000",Tunai,"59,000",,,
17-11-2021 14:01:59,VPPPCZ8JNZJ8Q,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Kribo,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
17-11-2021 14:01:59,VPPPCZ8JNZJ8Q,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
17-11-2021 14:01:59,VPPPCZ8JNZJ8Q,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,,,,,,,,,,,,
17-11-2021 13:52:51,GDDDSZ7VNZP9W,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Cappucino,Expresso Base,2,"12,000","24,000",0,"24,000",0,0,0,0,0,"24,000",Tunai,"24,000",,,
17-11-2021 13:45:14,RQQQT79RV7YPV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
17-11-2021 13:42:03,KLLLCD9ZKDV9P,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,"30,000",0,0,0,0,0,"30,000",Tunai,"30,000",,,
17-11-2021 13:42:03,KLLLCD9ZKDV9P,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Tiramisu Milk Biscoff,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
17-11-2021 13:38:32,RQQQT79RV7ZPY,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Americano - Ice,Expresso Base,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
17-11-2021 12:59:38,D8882VQD7VVKD,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Vietnam Drip Susu - Hot,Classic,1,"12,000","12,000",0,"12,000",0,0,0,0,0,"12,000",Tunai,"12,000",,,
17-11-2021 12:37:23,M8882GYBL74BM,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Tempe Mendoan,Snack,1,"8,000","8,000",0,"38,000",0,0,0,0,0,"38,000",Tunai,"38,000",,,
17-11-2021 12:37:23,M8882GYBL74BM,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Joglo Tiramisu,Fancy,1,"15,000","15,000",0,,,,,,,,,,,,
17-11-2021 12:37:23,M8882GYBL74BM,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Bakar,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
17-11-2021 12:32:47,GDDDSZ7VND449,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Jasmine Tea - Hot,Tea Base,1,"8,000","8,000",0,"8,000",0,0,0,0,0,"8,000",Tunai,"8,000",,,
17-11-2021 10:53:36,JGGGCGLP6ZJZ8,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
16-11-2021 21:36:15,P777HPQBBYVNM,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Wedang Uwuh,Tradisional Drink,1,"10,000","10,000",0,"32,000",0,0,0,0,0,"32,000",Tunai,"32,000",,,
16-11-2021 21:36:15,P777HPQBBYVNM,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,,,,,,,,,,,,
16-11-2021 21:36:15,P777HPQBBYVNM,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tubruk,Classic,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 21:35:57,JGGGCGLPPBJKW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Kentang Goreng Sosis,Snack,2,"12,000","24,000",0,"62,000",0,0,0,0,0,"62,000",Tunai,"62,000",,,
16-11-2021 21:35:57,JGGGCGLPPBJKW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Burger,Snack,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 21:35:57,JGGGCGLPPBJKW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 21:35:57,JGGGCGLPPBJKW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,2,"4,000","8,000",0,,,,,,,,,,,,
16-11-2021 21:26:38,7BBBTJKPP4JQ8,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Vietnam Drip Susu - Hot,Classic,2,"12,000","24,000",0,"24,000",0,0,0,0,0,"24,000",Tunai,"24,000",,,
16-11-2021 21:25:40,7BBBTJKPP4J8Y,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Leci Fresh,Signature,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
16-11-2021 21:11:38,L666CLB88MJG6,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,1,"4,000","4,000",0,"4,000",0,0,0,0,0,"4,000",Tunai,"4,000",,,
16-11-2021 20:53:22,88882KYMM8DZP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gudeg Joglo,Sayuran,1,"25,000","25,000",0,"156,000",0,0,0,0,0,"156,000",Tunai,"156,000",,,
16-11-2021 20:53:22,88882KYMM8DZP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Jawa - Normal,Nasi,2,"15,000","30,000",0,,,,,,,,,,,,
16-11-2021 20:53:22,88882KYMM8DZP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gurami Goreng,Lalapan,1,"35,000","35,000",0,,,,,,,,,,,,
16-11-2021 20:53:22,88882KYMM8DZP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Capcay Joglo,Sayuran,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 20:53:22,88882KYMM8DZP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Putih,Nasi,1,"3,000","3,000",0,,,,,,,,,,,,
16-11-2021 20:53:22,88882KYMM8DZP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Hot,Tea Base,1,"8,000","8,000",0,,,,,,,,,,,,
16-11-2021 20:53:22,88882KYMM8DZP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Wedang Uwuh,Tradisional Drink,4,"10,000","40,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,"215,000",0,0,0,0,0,"215,000",Tunai,"215,000",,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Bakar,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Kentang Goreng Sosis,Snack,1,"12,000","12,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gudeg Joglo,Sayuran,1,"25,000","25,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Goreng - Kampung,Lalapan,1,"22,000","22,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Hot,Tea Base,1,"8,000","8,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Hot,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chicken Sausage Roll,Snack,1,"13,000","13,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Choco Hazelnut,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,2,"4,000","8,000",0,,,,,,,,,,,,
16-11-2021 20:52:33,JGGGCGLPP9V74,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Kribo,Lalapan,3,"15,000","45,000",0,,,,,,,,,,,,
16-11-2021 20:39:42,9YYYSR4MMV9KV,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,"59,000",0,0,0,0,0,"59,000",Tunai,"59,000",,,
16-11-2021 20:39:42,9YYYSR4MMV9KV,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 20:39:42,9YYYSR4MMV9KV,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Milk Tea,Tea Base,1,"13,000","13,000",0,,,,,,,,,,,,
16-11-2021 20:39:42,9YYYSR4MMV9KV,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Thai Tea,Tea Base,2,"13,000","26,000",0,,,,,,,,,,,,
16-11-2021 20:29:35,L666CLB88MM4D,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Wedang Uwuh,Tradisional Drink,1,"10,000","10,000",0,"20,000",0,0,0,0,0,"20,000",Tunai,"20,000",,,
16-11-2021 20:29:35,L666CLB88MM4D,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Americano - Ice,Expresso Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 20:16:18,6GGGCWKZZDZVZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Wedang Uwuh,Tradisional Drink,1,"10,000","10,000",0,"20,000",0,0,0,0,0,"20,000",Tunai,"20,000",,,
16-11-2021 20:16:18,6GGGCWKZZDZVZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Rengginang R,Additional,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 19:55:30,9YYYSR4MMVZ6W,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Goreng - Kampung,Lalapan,2,"22,000","44,000",0,"44,000",0,0,0,0,0,"44,000",Tunai,"44,000",,,
16-11-2021 19:48:10,L666CLB88MRKZ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,2,"8,000","16,000",0,"16,000",0,0,0,0,0,"16,000",Tunai,"16,000",,,
16-11-2021 18:59:05,ZVVV3RPYYVLBN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,1,"4,000","4,000",0,"4,000",0,0,0,0,0,"4,000",Tunai,"4,000",,,
16-11-2021 18:39:40,P777HPQBB8GZN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Ice,Milk Base,2,"15,000","30,000",0,"53,000",0,0,0,0,0,"53,000",Tunai,"53,000",,,
16-11-2021 18:39:40,P777HPQBB8GZN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Taro - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 18:39:40,P777HPQBB8GZN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"8,000","8,000",0,,,,,,,,,,,,
16-11-2021 17:57:06,P777HPQBB87BV,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Goreng - Potong,Lalapan,1,"15,000","15,000",0,"28,000",0,0,0,0,0,"28,000",Tunai,"28,000",,,
16-11-2021 17:57:06,P777HPQBB87BV,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Milk Tea,Tea Base,1,"13,000","13,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gurami Goreng,Lalapan,2,"35,000","70,000",0,"458,000",0,0,0,0,0,"458,000",Tunai,"458,000",,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Hot,Tea Base,6,"10,000","60,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Black and White,Signature,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Goreng - Kampung,Lalapan,1,"22,000","22,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Hot,Tea Base,2,"8,000","16,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Kampung Pedas,Lalapan,2,"22,000","44,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Milk Tea,Tea Base,2,"13,000","26,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo - pedas,Nasi,3,"15,000","45,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo - normal,Nasi,5,"15,000","75,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Bakar,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Hot,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Hot,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ampo,Additional,1,"4,000","4,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Hot,Tea Base,2,"10,000","20,000",0,,,,,,,,,,,,
16-11-2021 17:06:45,D8882VQDD7L9L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral - Alqodiri,Additional,1,"4,000","4,000",0,,,,,,,,,,,,
16-11-2021 15:52:58,BMMM2GKZZZZ4M,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
16-11-2021 14:56:58,VPPPCZ8JJJM96,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Capcay Joglo,Sayuran,1,"15,000","15,000",0,"34,000",0,0,0,0,0,"34,000",Tunai,"34,000",,,
16-11-2021 14:56:58,VPPPCZ8JJJM96,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Nasi Goreng Joglo - sedang,Nasi,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 14:56:58,VPPPCZ8JJJM96,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ampo,Additional,1,"4,000","4,000",0,,,,,,,,,,,,
16-11-2021 14:04:15,M8882GYBBVZLL,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Bakar,Lalapan,1,"15,000","15,000",0,"85,000",0,0,0,0,0,"85,000",Tunai,"85,000",,,
16-11-2021 14:04:15,M8882GYBBVZLL,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Kampung Pedas,Lalapan,1,"22,000","22,000",0,,,,,,,,,,,,
16-11-2021 14:04:15,M8882GYBBVZLL,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Goreng - Kampung,Lalapan,1,"22,000","22,000",0,,,,,,,,,,,,
16-11-2021 14:04:15,M8882GYBBVZLL,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Jasmine Tea - Hot,Tea Base,2,"8,000","16,000",0,,,,,,,,,,,,
16-11-2021 14:04:15,M8882GYBBVZLL,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Wedang Uwuh,Tradisional Drink,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 13:52:51,M8882GYBBVD4Y,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Milk Tea,Tea Base,1,"13,000","13,000",0,"25,000",0,0,0,0,0,"25,000",Tunai,"25,000",,,
16-11-2021 13:52:51,M8882GYBBVD4Y,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Kentang Goreng Sosis,Snack,1,"12,000","12,000",0,,,,,,,,,,,,
16-11-2021 13:36:44,D8882VQDDNDBK,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Vietnam Drip Susu - Hot,Classic,1,"12,000","12,000",0,"29,500",0,0,0,0,0,"29,500",Tunai,"29,500",,,
16-11-2021 13:36:44,D8882VQDDNDBK,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Beng-Beng,Additional,1,"2,500","2,500",0,,,,,,,,,,,,
16-11-2021 13:36:44,D8882VQDDNDBK,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Cerutu,Additional,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 13:32:46,WPPPCMRJJDDWN,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Gudeg Joglo,Sayuran,1,"25,000","25,000",0,"69,000",0,0,0,0,0,"69,000",Tunai,"69,000",,,
16-11-2021 13:32:46,WPPPCMRJJDDWN,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Kribo,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 13:32:46,WPPPCMRJJDDWN,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Tempe Mendoan,Snack,1,"8,000","8,000",0,,,,,,,,,,,,
16-11-2021 13:32:46,WPPPCMRJJDDWN,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Milk Tea,Tea Base,1,"13,000","13,000",0,,,,,,,,,,,,
16-11-2021 13:32:46,WPPPCMRJJDDWN,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Jasmine Tea - Hot,Tea Base,1,"8,000","8,000",0,,,,,,,,,,,,
16-11-2021 11:40:58,88882KYMM7PNW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Bakar,Lalapan,2,"15,000","30,000",0,"55,000",0,0,0,0,0,"55,000",Tunai,"55,000",,,
16-11-2021 11:40:58,88882KYMM7PNW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Lemon Tea - Hot,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
16-11-2021 11:40:58,88882KYMM7PNW,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Taro - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 11:33:14,GDDDSZ7VVPN6M,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Nasi Goreng Joglo - normal,Nasi,1,"15,000","15,000",0,"38,000",0,0,0,0,0,"38,000",Tunai,"38,000",,,
16-11-2021 11:33:14,GDDDSZ7VVPN6M,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Capcay Joglo,Sayuran,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 11:33:14,GDDDSZ7VVPN6M,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Tempe Mendoan,Snack,1,"8,000","8,000",0,,,,,,,,,,,,
16-11-2021 11:09:03,7BBBTJKPPVVNV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Nasi Goreng Joglo - normal,Nasi,1,"15,000","15,000",0,"88,000",0,0,0,0,0,"88,000",Tunai,"88,000",,,
16-11-2021 11:09:03,7BBBTJKPPVVNV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Mie Goreng Joglo - normal,Mie,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 11:09:03,7BBBTJKPPVVNV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Ayam Goreng - Potong,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 11:09:03,7BBBTJKPPVVNV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Bandrek,Tradisional Drink,4,"10,000","40,000",0,,,,,,,,,,,,
16-11-2021 11:09:03,7BBBTJKPPVVNV,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,krupuk kecil,Additional,2,"1,500","3,000",0,,,,,,,,,,,,
16-11-2021 11:03:51,QDDDSLM77DV7V,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Gurami Goreng,Lalapan,1,"35,000","35,000",0,"47,000",0,0,0,0,0,"47,000",Tunai,"47,000",,,
16-11-2021 11:03:51,QDDDSLM77DV7V,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Jasmine Tea - Hot,Tea Base,1,"8,000","8,000",0,,,,,,,,,,,,
16-11-2021 11:03:51,QDDDSLM77DV7V,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Air Mineral - Alqodiri,Additional,1,"4,000","4,000",0,,,,,,,,,,,,
16-11-2021 10:36:32,M8882GYBBPJPP,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Java Milk Ice,Milk Base,1,"13,000","13,000",0,"43,000",0,0,0,0,0,"43,000",Tunai,"43,000",,,
16-11-2021 10:36:32,M8882GYBBPJPP,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Berry Milk,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
16-11-2021 10:36:32,M8882GYBBPJPP,Success,OT-263516,Cafe & Resto de.Joglo,,Dila,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
15-11-2021 22:13:43,4QQQTPMNNL9PL,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gurami Goreng,Lalapan,-1,"-35,000","-35,000",0,"-35,000",0,0,0,0,0,"-35,000",Tunai,"-35,000",Kesalahan input,,
15-11-2021 22:13:28,6GGGCWKZZ7D6K,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Gurami Goreng,Lalapan,1,"35,000","35,000",0,"35,000",0,0,0,0,0,"35,000",Tunai,"35,000",Kesalahan input,,
